ID,发布时间,点赞数,评论数,转发数,页码,链接,摘要,正文
380134163,2026-03-19 13:38,15,8,0,1/244,https://xueqiu.com/5266360866/380134163,$偷鸡组合(ZH3484259)$@菜头日记 真是普跌啊，两大上涨都架不住全部1%的票儿下跌...,$偷鸡组合(ZH3484259)$@菜头日记 真是普跌啊，两大上涨都架不住全部1%的票儿下跌
380131196,2026-03-19 13:26,22,8,0,1/244,https://xueqiu.com/5266360866/380131196,小盘、微盘、梦想还能挺多久？...,小盘、微盘、梦想还能挺多久？
380116373,2026-03-19 11:50,24,0,0,1/244,https://xueqiu.com/5266360866/380116373,专栏更大的风暴 1. 伊确认，拉里贾尼已挂。 我们可以不相信特总的大嘴，但是以的情报通常情况下是比较...,"专栏更大的风暴
1.
伊确认，拉里贾尼已挂。
我们可以不相信特总的大嘴，但是以的情报通常情况下是比较靠谱的，伊和以的信息有冲突的时候，以的信息大概率要靠谱一些。
有一点我个人是比较意外的，到处在打仗，但全世界的人们似乎已经开始麻木了，什么时候变得炸死个总统似乎也成了习以为常的事情。"
380084525,2026-03-19 10:14,52,6,1,1/244,https://xueqiu.com/5266360866/380084525,有色金属等强周期股按计算器线性外推，很多公司涨到5倍、10倍PB还有大V在狂吹，貌似要埋一大波人进去...,"有色金属等强周期股按计算器线性外推，很多公司涨到5倍、10倍PB还有大V在狂吹，貌似要埋一大波人进去。需求就固定那么多，高位那么多采矿公司都在无节制地疯狂扩产，你们认为这些产能全部会按照现在的价格变成利润？要是这样，哪来的周期？每一轮景气周期总会成就一大批行业大V，当然周期退潮后，这些曾经风光无限的V基本都在光屁股裸泳。
有色金属等强周期股按计算器线性外推，很多公司涨到5倍、10倍PB还有大V在狂吹，貌似要埋一大波人进去。需求就固定那么多，高位那么多采矿公司都在无节制地疯狂扩产，你们认为这些产能全部会按照现在的价格变成利润？要是这样，哪来的周期？每一轮景气周期总会成就一大批行业大V，当然周期退潮后，..."
380044255,2026-03-19 02:43,23,1,0,1/244,https://xueqiu.com/5266360866/380044255,这数据有点意思$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH6018...,"这数据有点意思$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$

这数据有点意思$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$"
379936818,2026-03-18 13:04,29,9,0,1/244,https://xueqiu.com/5266360866/379936818,即便布油跌回70美元，$中国海洋石油(00883)$ 贵吗？会不会情绪错了。...,即便布油跌回70美元，$中国海洋石油(00883)$ 贵吗？会不会情绪错了。
379919476,2026-03-18 11:15,11,2,0,1/244,https://xueqiu.com/5266360866/379919476,一语成谶...,一语成谶
379907301,2026-03-18 10:36,28,1,0,1/244,https://xueqiu.com/5266360866/379907301,专栏赚钱不分高低，只分多少 1. 经常有小伙伴问，菜头讲讲XX公司呗，或者是，某某公司怎么看？还看好...,"专栏赚钱不分高低，只分多少
1.
经常有小伙伴问，菜头讲讲XX公司呗，或者是，某某公司怎么看？还看好吗？
我知道你们那点小心思，你问的大多数公司，不就是短期股价下跌了一些嘛。甚至很多公司已经翻了几倍了，稍一下跌，你就问怎么看？
还怎么看，用脑子看呗。
其实大部分我表达过质地不错的公司，在基本面没..."
379768925,2026-03-17 14:02,26,4,0,1/244,https://xueqiu.com/5266360866/379768925,布油和海油反着走，让子弹飞一会，看怎么落地。$中国海洋石油(00883)$$中国海油(SH60093...,"布油和海油反着走，让子弹飞一会，看怎么落地。$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$
布油和海油反着走，让子弹飞一会，看怎么落地。$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$"
379767996,2026-03-17 13:58,24,1,0,1/244,https://xueqiu.com/5266360866/379767996,专栏跌了一个星期 某电网龙头公司，跌了一个星期，有小伙伴留言： 对啊，跌了一个星期。 但是这件事情应...,"专栏跌了一个星期
某电网龙头公司，跌了一个星期，有小伙伴留言：
对啊，跌了一个星期。
但是这件事情应该怎么看呢？
上面是这家公司的月K线图，我数了下前面柱子，上周五之前是11根红色，现在跌了，变成10根了。
也就是说，这家公司连续涨了11个月，如果我们抛开业绩不讲，仅仅是从筹码超买超卖的..."
379604004,2026-03-16 14:16,28,0,0,2/244,https://xueqiu.com/5266360866/379604004,$沪深300(SH000300)$$中证A50(CSI930050)$$上证指数(SH000001)...,$沪深300(SH000300)$$中证A50(CSI930050)$$上证指数(SH000001)$ 跌归跌，放眼望去，指数估值还在五行之内的，不多了。大多数指数平均市盈率都已经飞到天上去了。
379586719,2026-03-16 12:46,44,6,0,2/244,https://xueqiu.com/5266360866/379586719,专栏风险正在积累 1. 越来越乱。 特总说为了保障霍尔木兹海峡安全的计划，需要联合对伊石油出口枢纽哈...,"专栏风险正在积累
1.
越来越乱。
特总说为了保障霍尔木兹海峡安全的计划，需要联合对伊石油出口枢纽哈尔克岛发动打击。
当然，作为全球舆论信息传播的弱势一方，伊的态度和信息，有可能是媒体愿意让我们看到的信息。
真真假假假假真真，无从分辨；好在，作为一个中国人，历史观从义务教育走完那天起..."
379581125,2026-03-16 12:00,35,7,0,2/244,https://xueqiu.com/5266360866/379581125,我们的市场有一个非常严重的问题在于赌性太重，比如每年研发投入只有几个亿的公司讲着弯道超车英伟达的故事...,"我们的市场有一个非常严重的问题在于赌性太重，比如每年研发投入只有几个亿的公司讲着弯道超车英伟达的故事，但凡学点小学科学知识的人都明白这不符合科学常识，但这并不妨碍大家把这些公司炒到大几千亿市值的热情。而那些推波助澜写评级报告的机构并非是真傻，他们仅仅是坏而已。当然风口过后，毫无疑问留下的是一地鸡毛。
我们的市场有一个非常严重的问题在于赌性太重，比如每年研发投入只有几个亿的公司讲着弯道超车英伟达的故事，但凡学点小学科学知识的人都明白这不符合科学常识，但这并不妨碍大家把这些公司炒到大几千亿市值的热情。而那些推波助澜写评级报告的机构并非是真傻，他们仅仅是坏而已。当然风口过后，毫..."
379578271,2026-03-16 11:43,46,4,0,2/244,https://xueqiu.com/5266360866/379578271,股价下跌并不意味着公司一定就有什么问题，有可能仅仅是短期超买之后的正常回调而已，只要基本夯实，业绩增...,股价下跌并不意味着公司一定就有什么问题，有可能仅仅是短期超买之后的正常回调而已，只要基本夯实，业绩增长的逻辑很硬，并不会改变长期向上的趋势。
379551322,2026-03-16 10:12,43,8,0,2/244,https://xueqiu.com/5266360866/379551322,$特变电工(SH600089)$ 投资者A：跌了一个星期，破位了； 投资者B：涨了11个月，超买正常...,"$特变电工(SH600089)$
投资者A：跌了一个星期，破位了；
投资者B：涨了11个月，超买正常回调。
……
同一家公司，不同的人看到的东西却完全不一样想。还有投资者CDEF所看到的又是另外的东西，您看到的东西是什么，决定了你钱包进出的比例。
$特变电工(SH600089)$
投资者A：跌了一个星期，破位了；
投资者B：涨了11个月，超买正常回调。
……
同一家公司，不同的人看到的东西却完全不一样想。还有投资者CDEF所看到的又是另外的东西，您看到的东西是什么，决定了你钱包进出的比例。"
379486803,2026-03-15 13:43,46,3,0,2/244,https://xueqiu.com/5266360866/379486803,专栏第248期【2026.03.13】周总结 本周菜头整体仓位收益继续创历史新高。 周总还是继续从原...,"专栏第248期【2026.03.13】周总结
本周菜头整体仓位收益继续创历史新高。
周总还是继续从原油开始说起，世界太乱了。
周五的时候，有位雪球的网友说了下面这段话：
如果菜头没有理解错的话，作者所说的A，指的就是我们常说的“V”形反转的反面，也就是“∧”的走势，附上合约就容易理解了。
很明显地看到，当期合约..."
379399936,2026-03-13 23:06,36,10,2,2/244,https://xueqiu.com/5266360866/379399936,$游戏H(ZH3468001)$ 一倍，打个卡先，希望下周少拉一点  $游戏H(ZH3468001)...,"$游戏H(ZH3468001)$ 一倍，打个卡先，希望下周少拉一点

$游戏H(ZH3468001)$ 一倍，打个卡先，希望下周少拉一点"
379377783,2026-03-13 19:47,10,1,0,2/244,https://xueqiu.com/5266360866/379377783,回复@我是矿二代: 哦，呵呵。...,回复@我是矿二代: 哦，呵呵。
379365338,2026-03-13 17:57,54,39,0,2/244,https://xueqiu.com/5266360866/379365338,有个疑问一直想不明白，某些大V一天到晚都在加仓，也从来没有听说他们卖出过哪家公司，他们的钱是从哪里来...,有个疑问一直想不明白，某些大V一天到晚都在加仓，也从来没有听说他们卖出过哪家公司，他们的钱是从哪里来的呢？难道是大V们炒股家里面都有印钞机吗？有些迷惑，有没有人给我科普一下这到底是怎么回事？
379293214,2026-03-13 11:31,22,2,0,2/244,https://xueqiu.com/5266360866/379293214,回复@山行: 随着时间的推移，慢慢地，预期会逐渐变成 r...,回复@山行: 随着时间的推移，慢慢地，预期会逐渐变成 r
379285208,2026-03-13 11:01,24,6,0,2/244,https://xueqiu.com/5266360866/379285208,专栏战线决定战况 1. 昨天留言区一个问题： 很多供应链公司在统计营收的时候，把上下游客户过账的钱也...,"专栏战线决定战况
1.
昨天留言区一个问题：
很多供应链公司在统计营收的时候，把上下游客户过账的钱也算进去，其实真实情况是这些钱和公司一点关系都没有，但是由于交易规则是先收甲的钱，再付乙的钱，因此在财务上记作收入和支出也是没有问题的。
这就好比淘宝和京东把交易量当成营收来记账一样，客户..."
379157281,2026-03-12 15:39,21,3,0,2/244,https://xueqiu.com/5266360866/379157281,$游戏H(ZH3468001)$ 分点仓，四六开$中国海洋石油(00883)$$中国石油股份(008...,$游戏H(ZH3468001)$ 分点仓，四六开$中国海洋石油(00883)$$中国石油股份(00857)$
379110545,2026-03-12 11:57,39,4,0,2/244,https://xueqiu.com/5266360866/379110545,专栏业绩才是最好的定海神针 1. 据不知靠不靠谱的消息称，国际能源署（IEA）提议释放史上规模最大的...,"专栏业绩才是最好的定海神针
1.
据不知靠不靠谱的消息称，国际能源署（IEA）提议释放史上规模最大的石油储备，以平抑美以与伊朗冲突期间飙升的原油价格。
据知情官员们表示，此次释放量将超过2022年俄乌冲突时，IEA成员国分两批投放市场的1.82亿桶石油。
该提案已于周二在IEA32个成员国能源官员紧急会议上分发。各..."
379089086,2026-03-12 10:38,29,9,0,2/244,https://xueqiu.com/5266360866/379089086,$特变电工(SH600089)$$新疆众和(SH600888)$ 本是同根生...,$特变电工(SH600089)$$新疆众和(SH600888)$ 本是同根生
379087058,2026-03-12 10:32,18,1,0,2/244,https://xueqiu.com/5266360866/379087058,$2024H(ZH3316090)$ 新高，$腾讯控股(00700)$ 企鹅拖我后退了$中国海洋石油...,$2024H(ZH3316090)$ 新高，$腾讯控股(00700)$ 企鹅拖我后退了$中国海洋石油(00883)$
378967680,2026-03-11 14:54,21,3,0,2/244,https://xueqiu.com/5266360866/378967680,回复@两看不相厌: 川投也是正儿八经的水电股啊，炒啥概念，只是今年川投涨得比长江电力多一点，套个利而...,回复@两看不相厌: 川投也是正儿八经的水电股啊，炒啥概念，只是今年川投涨得比长江电力多一点，套个利而已。
378966791,2026-03-11 14:50,25,5,0,2/244,https://xueqiu.com/5266360866/378966791,$2024A(ZH3318623)$@菜头日记$川投能源(SH600674)$ 换$长江电力(SH6...,$2024A(ZH3318623)$@菜头日记$川投能源(SH600674)$ 换$长江电力(SH600900)$ ，套个盒饭钱，求稳。
378961628,2026-03-11 14:27,13,2,0,2/244,https://xueqiu.com/5266360866/378961628,回复@拜伦戴维斯: 因为你没有连续关注我的动态，我都买卖几次了，怎么就变成你口中的一直没有买过呢？...,回复@拜伦戴维斯: 因为你没有连续关注我的动态，我都买卖几次了，怎么就变成你口中的一直没有买过呢？
378958256,2026-03-11 14:12,22,10,0,2/244,https://xueqiu.com/5266360866/378958256,$游戏A(ZH3437342)$@菜头日记 今天严重跑输市场，你们赚钱我一个人亏，呜呜呜$长江电力(...,$游戏A(ZH3437342)$@菜头日记 今天严重跑输市场，你们赚钱我一个人亏，呜呜呜$长江电力(SH600900)$$特变电工(SH600089)$
378943031,2026-03-11 12:59,32,4,0,3/244,https://xueqiu.com/5266360866/378943031,专栏战况可以粉饰，战线不会说谎 1. 昨天在专栏里面看到两个问题，其中关于估值的疑问，比较有意思，分...,"专栏战况可以粉饰，战线不会说谎
1.
昨天在专栏里面看到两个问题，其中关于估值的疑问，比较有意思，分享一下：
首先回答下面这个问题，如果当前股价不合理，那么PE就不合理，也就是我们常说的高估或者低估，PEG指的是PE和G（增速）的比值，是反向关系，而我们所探讨的合理估值，正是利用这种反向关系来平衡。
当然，..."
378939507,2026-03-11 12:28,13,2,0,3/244,https://xueqiu.com/5266360866/378939507,回复@特变8000亿: $特变电工(SH600089)$ 应该学习$陕西煤业(SH601225)$ ...,回复@特变8000亿: $特变电工(SH600089)$ 应该学习$陕西煤业(SH601225)$ ，财务投资高位该减仓减仓，该清仓清仓，把浮盈做实。
378901268,2026-03-11 10:04,24,9,0,3/244,https://xueqiu.com/5266360866/378901268,$特变电工(SH600089)$ 今年以来投资$南网能源(SZ003035)$ 的股权收益翻倍了...,$特变电工(SH600089)$ 今年以来投资$南网能源(SZ003035)$ 的股权收益翻倍了
378890331,2026-03-11 09:34,20,5,0,3/244,https://xueqiu.com/5266360866/378890331,发现一个好玩的事情，$中天科技(SH600522)$ 和$亨通光电(SH600487)$ 是$电网设...,发现一个好玩的事情，$中天科技(SH600522)$ 和$亨通光电(SH600487)$ 是$电网设备ETF(SZ159326)$ 的反向指标，很长一段时间了@特变8000亿
378882969,2026-03-11 09:29,31,1,0,3/244,https://xueqiu.com/5266360866/378882969,几点思考: ① 释放战略储备油虽然可以解决短期减产带来的缺口，但也意味着未来弹性会越来越小，战略储备...,"几点思考:
① 释放战略储备油虽然可以解决短期减产带来的缺口，但也意味着未来弹性会越来越小，战略储备总归是有限的。
② 既然是战略储备油，那么释放以后是需要回补的，美国2021年为压低油价释放了大量战略石油储备，而后续未及时回补库存，导致美国战略石油储备目前处于低位，若未来IEA成员国战储油下降到临界点而问题依然还没解决，反过来需要回补，那不成火上加油了吗？
③ 因此关键问题是，霍尔木兹海峡会封闭多久？即便是解封了，这和平通航了几十年的潘多拉魔盒一旦打开了，还能重新关进去吗？
④ 我个人是悲观的。
$中国海洋石油(00883)$$中国石油(SH601857)$$中国海油(SH600938)$
几点思考:
① 释放战略储备油虽然可以解决短期减产带来的缺口，但也意味着未来弹性会越来越小，战略储备总归是有限的。
② 既然是战略储备油，那么释放以后是需要回补的，美国2021年为压低油价释放了大量战略石油储备，而后续未及时回补库存，导致美国战略石油储备目前处于低位，若未来IEA..."
378836911,2026-03-10 20:01,15,1,0,3/244,https://xueqiu.com/5266360866/378836911,回复@厚道的致富仙人: 问就是不合适，不懂不投。...,回复@厚道的致富仙人: 问就是不合适，不懂不投。
378774804,2026-03-10 13:17,63,8,0,3/244,https://xueqiu.com/5266360866/378774804,专栏正确的操作，在当下往往是被多数人质疑的 1. 你追高了吗？ 我没追高，我也没卖，这个风雨飘摇的世...,"专栏正确的操作，在当下往往是被多数人质疑的
1.
你追高了吗？
我没追高，我也没卖，这个风雨飘摇的世界，需要定力，多看少动为好。
几个月前，全球主流机构和所谓的精英们，一致看空油价，最激进的国际投行预测2026年的国际原油均价也不到60美元。
主流机构大多数预测2026年石油均价是55美元附近。
呵呵。
做投资，一..."
378634186,2026-03-09 15:22,26,8,0,3/244,https://xueqiu.com/5266360866/378634186,除了2612外，2026年其余合约均在80美元以上了，问题是，市场给海油这个定价了吗？$中国海洋石油...,"除了2612外，2026年其余合约均在80美元以上了，问题是，市场给海油这个定价了吗？$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$
除了2612外，2026年其余合约均在80美元以上了，问题是，市场给海油这个定价了吗？$中国海洋石油(00883)$$中国海油(SH600938)$$中国石油(SH601857)$"
378613622,2026-03-09 13:56,23,1,0,3/244,https://xueqiu.com/5266360866/378613622,专栏这个草台班子组成的世界，子弹还在狂飞…… 1. 上周五盘后，WTI原油期货突破90美元，单周累计...,"专栏这个草台班子组成的世界，子弹还在狂飞……
1.
上周五盘后，WTI原油期货突破90美元，单周累计涨幅超过35%，创下1983年该品种交易以来的最大周涨幅纪录。
布伦特原油同步飙升9.26%，收于93.32美元/桶，周涨幅也接近30%，为1991年以来最大周涨幅。
据The Kobeissi Letter分析，科威特、阿联酋、沙特阿拉伯、伊拉克和卡塔尔均已确认..."
378491801,2026-03-08 14:28,50,8,1,3/244,https://xueqiu.com/5266360866/378491801,专栏第247期【2026.03.06】周总结 本周影响资本市场最大的事件，是美以伊冲突所带来的对全球...,"专栏第247期【2026.03.06】周总结
本周影响资本市场最大的事件，是美以伊冲突所带来的对全球资本市场的影响，尤其是对能源价格的影响。
2月28日：美以发动 “史诗狂怒” 联合空袭，打击伊朗总统府、情报部、革命卫队总部等约30个目标。
 同日：伊朗最高领袖哈梅内伊及多名高官在空袭中身亡；伊朗宣布全面战备，誓言 “前所..."
378446297,2026-03-07 16:39,29,6,0,3/244,https://xueqiu.com/5266360866/378446297,这衣服有点意思。  这衣服有点意思。...,"这衣服有点意思。

这衣服有点意思。"
378381147,2026-03-06 20:19,30,11,0,3/244,https://xueqiu.com/5266360866/378381147,我滴个乖乖，快90了……$中国海洋石油(00883)$$中国石油(SH601857)$$中国海油(S...,"我滴个乖乖，快90了……$中国海洋石油(00883)$$中国石油(SH601857)$$中国海油(SH600938)$
我滴个乖乖，快90了……$中国海洋石油(00883)$$中国石油(SH601857)$$中国海油(SH600938)$"
378312608,2026-03-06 13:09,31,12,0,3/244,https://xueqiu.com/5266360866/378312608,今天咋就我一个人挨打，太不公平了…… 今天咋就我一个人挨打，太不公平了……...,"今天咋就我一个人挨打，太不公平了……
今天咋就我一个人挨打，太不公平了……"
378300805,2026-03-06 11:48,34,5,2,3/244,https://xueqiu.com/5266360866/378300805,专栏市场永远不缺机会，缺的是发现机会的眼睛 1. 昨天大会出台了“十五五”规划纲要草案，提出了20项...,"专栏市场永远不缺机会，缺的是发现机会的眼睛
1.
昨天大会出台了“十五五”规划纲要草案，提出了20项主要指标，同时也对资本市场做了部署：
并且确定了GDP 4.5%—5%的增长目标，设置了2%的CPI涨幅预期。
我个人觉得，实现GDP增长目标应该问题不大，但是后者的实现有一定难度，可能需要发力的地方很多。
当然，正因如此，我们对..."
378167964,2026-03-05 15:47,58,7,0,3/244,https://xueqiu.com/5266360866/378167964,电网设备三剑客中，相对于高度控盘的思源和南瑞来讲，特变的换手率还是偏高。好在当前已经不需要融资盘的资...,"电网设备三剑客中，相对于高度控盘的思源和南瑞来讲，特变的换手率还是偏高。好在当前已经不需要融资盘的资金来驱动股价上涨了；另外，做线缆的两家公司权重上升非常快，其实特变也是线缆龙头，只不过这块毛利太低被忽视了，未来只要输电板块的毛利稍微提升一点点，利润就会增加不少。$特变电工(SH600089)$$思源电气(SZ002028)$$国电南瑞(SH600406)$
电网设备三剑客中，相对于高度控盘的思源和南瑞来讲，特变的换手率还是偏高。好在当前已经不需要融资盘的资金来驱动股价上涨了；另外，做线缆的两家公司权重上升非常快，其实特变也是线缆龙头，只不过这块毛利太低被忽视了，未来只要输电板块的毛利稍微提升一点点，利润就会增加不少。$特变电工(SH..."
378142757,2026-03-05 14:00,53,8,0,3/244,https://xueqiu.com/5266360866/378142757,成本为负确实不值得炫耀，10块买进20块卖掉一半仓位成本就会为零了，但是相当于30块的股价来说少赚了...,成本为负确实不值得炫耀，10块买进20块卖掉一半仓位成本就会为零了，但是相当于30块的股价来说少赚了一倍，典型的错误操作。
378137923,2026-03-05 13:41,34,1,0,3/244,https://xueqiu.com/5266360866/378137923,专栏追高套一生，买错坑三代 1. 3月4日，韩国股市持续下挫，韩国综合股价指数（KOSPI）收跌12...,"专栏追高套一生，买错坑三代
1.
3月4日，韩国股市持续下挫，韩国综合股价指数（KOSPI）收跌12.06%，报5093.54点，创下有史以来的最大单日跌幅。
当天，KOSPI和被称作“韩版纳斯达克”的高斯达克指数（KOSDAQ）双双启动市场熔断机制。
当然，即便是连续两日熔断，韩国综合指数年内的涨幅依然还有20%以上，
最近..."
378110843,2026-03-05 11:14,9,2,0,3/244,https://xueqiu.com/5266360866/378110843,我刚刚关注了雪球组合 $剩者为王(ZH006114)$ ，当前净值 54.9397 。...,我刚刚关注了雪球组合 $剩者为王(ZH006114)$ ，当前净值 54.9397 。
378102298,2026-03-05 10:45,30,4,0,3/244,https://xueqiu.com/5266360866/378102298,$电网设备ETF(SZ159326)$ 每天十几个亿的净买入，标的公司想跌都难啊，流动筹码越来越少了...,$电网设备ETF(SZ159326)$ 每天十几个亿的净买入，标的公司想跌都难啊，流动筹码越来越少了$思源电气(SZ002028)$$特变电工(SH600089)$
377973549,2026-03-04 14:28,57,6,1,4/244,https://xueqiu.com/5266360866/377973549,年报临近，业绩为王，较大概率直接引导风格转换了，只要不发生股灾，老登们或许还可以迎来一波春天。...,年报临近，业绩为王，较大概率直接引导风格转换了，只要不发生股灾，老登们或许还可以迎来一波春天。
377971923,2026-03-04 14:21,11,2,0,4/244,https://xueqiu.com/5266360866/377971923,回复@夜里的向日葵: 人民币资产以人民币计价，长期看不受汇率影响。...,回复@夜里的向日葵: 人民币资产以人民币计价，长期看不受汇率影响。
377968266,2026-03-04 14:05,29,4,0,4/244,https://xueqiu.com/5266360866/377968266,专栏优秀的龙头公司，会面临估值长期修复的机会 1. 人日昨天说： 说得好，三桶油创纪录地连续2日涨停...,"专栏优秀的龙头公司，会面临估值长期修复的机会
1.
人日昨天说：
说得好，三桶油创纪录地连续2日涨停，既有宏观事件驱动情绪的因素，也有国内资源股被长期低估内在修复动力。
通常情况下，风格的切换，往往就是由某个事件开始，而事件本身仅仅是一个导火索，驱动风格切换的内在动力，是行业的估值有潜在的修复需求。
比如雅下工..."
377923949,2026-03-04 10:40,32,2,0,4/244,https://xueqiu.com/5266360866/377923949,如果连续亏损的多晶硅企业的融资渠道不关闭，某些公司还会拿银行和股民的钱去乱搞，这样一来产能出清会遥遥...,如果连续亏损的多晶硅企业的融资渠道不关闭，某些公司还会拿银行和股民的钱去乱搞，这样一来产能出清会遥遥无期，不破产几家公司是出清不了的。$通威股份(SH600438)$$特变电工(SH600089)$$新特能源(01799)$
377906485,2026-03-04 09:51,13,0,0,4/244,https://xueqiu.com/5266360866/377906485,回复@特变8000亿: 场外增加太快，很容易形成螺旋效应，2021年很多板块就是这么搞上去的，我记得...,回复@特变8000亿: 场外增加太快，很容易形成螺旋效应，2021年很多板块就是这么搞上去的，我记得葛兰的中欧医疗到最后就是因为盘子太大标的公司买不到筹码了就每家公司买到4.9%挨着买，电网设备ETF如果继续增长，也会面临同样的情况。当然好处是举牌规则不一样。
377904098,2026-03-04 09:46,22,1,0,4/244,https://xueqiu.com/5266360866/377904098,嘿嘿...,嘿嘿
377794926,2026-03-03 15:49,34,1,0,4/244,https://xueqiu.com/5266360866/377794926,$电网设备ETF(SZ159326)$ 短期超买了，标的公司也有不少出现估值泡沫了，但是在确定性的利...,$电网设备ETF(SZ159326)$ 短期超买了，标的公司也有不少出现估值泡沫了，但是在确定性的利好面前，长期趋势应该还没走完，毕竟“十五五”的落地细则还没出来，各地还会陆陆续续出台各种利好，毕竟，市场要找确定性高，分歧少的炒作标的，并不多。$思源电气(SZ002028)$$国电南瑞(SH600406)$
377783800,2026-03-03 15:03,43,28,0,4/244,https://xueqiu.com/5266360866/377783800,非常不理解，$特变电工(SH600089)$ 从年初到现在给股东带来了33.57%的收益率，在全部A...,非常不理解，$特变电工(SH600089)$ 从年初到现在给股东带来了33.57%的收益率，在全部A股中收益率排名前10%，看到大家对待这么一个大牛股不是感谢感恩，看到的几乎全是抱怨，你们到底是怎么了？
377781249,2026-03-03 14:54,45,51,2,4/244,https://xueqiu.com/5266360866/377781249,$特变电工(SH600089)$ 慢涨急跌，大概率是洗盘。...,$特变电工(SH600089)$ 慢涨急跌，大概率是洗盘。
