ID,发布时间,点赞数,评论数,转发数,链接,摘要,正文
375968318,2026-02-12 12:21:39,680,445,5,https://xueqiu.com/9236758887/375968318,这好像是废话，其实挺重要的。我的答案是，我是来寻找快乐的，如果因为投资而成天忧心忡忡，那么一定什么地方出问题了，要么是投资的方式不对，要么是个人特质不适合那样的投资。前几天有朋友来新加坡，顺便来看我，加上又要准备过年，所以我最近有点忙。朋友在化工的MDI界大概相当于年轻时的...,
374428670,2026-02-02 15:25:58,410,736,6,https://xueqiu.com/9236758887/374428670,没有想到今天居然是有史以来亏损最多的一天，特别是浓眉大眼的西水，明明发展良好，跌的比谁都凶，熊市赚股，让我一直对涨跌无惧，可是这一次有点不一样，几乎所有的股票都跌，失去了以往腾挪 的空间，又刚刚失业，现金流成了刚需。持仓从二十多只，清减到了九只，没有了以往的纠结，持仓干净...,
373904627,2026-01-30 08:12:30,370,597,4,https://xueqiu.com/9236758887/373904627,昨晚黄金大波动，作为一个金矿佬，早早的守在屏幕前，本来只是想吃瓜看戏，GDXU开市还是涨的，我又没借钱炒股，抢险基金前一天也准备好了，可是昨天港股挪用了一点，澳洲股市又挪用了一点，作为一个基本永远100%持仓的人，真的看不得账面有闲钱，哈哈哈哈。有了一大堆预判，本以为只是看客，...,
373661008,2026-01-29 09:43:41,245,419,1,https://xueqiu.com/9236758887/373661008,$康方生物(09926)$ 步子大一点，加8000股，哈哈哈哈,$康方生物(09926)$ 步子大一点，加8000股，哈哈哈哈
373646542,2026-01-29 09:04:28,205,79,0,https://xueqiu.com/9236758887/373646542,$金矿指数3倍做多ETN(GDXU)$ 金价疯了，金矿还好。现在澳洲开市了，金矿在跌，说明买矿的比买金的理性，哈哈哈哈。昨天无意中收获了我的历史最大的，持仓股市价值，涨的量，哈哈哈哈，还是要感恩一下这个自由的市场。感谢给我推荐GDXU和$西部水泥(02233)$ 的兄弟，多谢,$金矿指数3倍做多ETN(GDXU)$ 金价疯了，金矿还好。现在澳洲开市了，金矿在跌，说明买矿的比买金的理性，哈哈哈哈。昨天无意中收获了我的历史最大的，持仓股市价值，涨的量，哈哈哈哈，还是要感恩一下这个自由的市场。感谢给我推荐GDXU和$西部水泥(02233)$ 的兄弟，多谢
373605756,2026-01-28 22:37:40,193,73,0,https://xueqiu.com/9236758887/373605756,$金矿指数3倍做多ETN(GDXU)$ 过500了，纪念一下，上次忘了写，结果又掉下去了，迷信的我这次一定补上，哈哈哈哈,$金矿指数3倍做多ETN(GDXU)$ 过500了，纪念一下，上次忘了写，结果又掉下去了，迷信的我这次一定补上，哈哈哈哈
373585548,2026-01-28 20:46:25,172,52,0,https://xueqiu.com/9236758887/373585548,$金矿指数3倍做多ETN(GDXU)$ 现在金价疯了，金矿股价平稳。说明金矿和金价快要脱敏了，虽然金矿不怎么涨了，挺好的，因为这样等金价掉下来调整的时候，金矿估计也会平稳得多，哈哈哈哈,$金矿指数3倍做多ETN(GDXU)$ 现在金价疯了，金矿股价平稳。说明金矿和金价快要脱敏了，虽然金矿不怎么涨了，挺好的，因为这样等金价掉下来调整的时候，金矿估计也会平稳得多，哈哈哈哈
373532241,2026-01-28 16:05:58,178,72,0,https://xueqiu.com/9236758887/373532241,"$康方生物(09926)$ 也偷袭，我喜欢,哈哈哈","$康方生物(09926)$ 也偷袭，我喜欢,哈哈哈"
373401820,2026-01-28 09:41:08,145,138,1,https://xueqiu.com/9236758887/373401820,$XL二南方海力士(07709)$ 今天继续，哈哈哈哈，我要看看一个小厂 2026Q1到底利润绝对值有没有那么一瞬间超过TSMC.,$XL二南方海力士(07709)$ 今天继续，哈哈哈哈，我要看看一个小厂 2026Q1到底利润绝对值有没有那么一瞬间超过TSMC.
373230876,2026-01-27 12:00:30,495,489,12,https://xueqiu.com/9236758887/373230876,$金矿指数3倍做多ETN(GDXU)$ 一个简易的财务自由需要多久，也许只要三个月。昨晚GDXU股价超过500了，我减掉20%的仓位，成本很低了。我修改自己对GDXU的2026 的目标价从600美元改到1000美元，哈哈哈哈。翻了一下记录，第一次投入是2025年10/20，买入价是201. 5美元。结果一个星期股价掉到125美...,
373222527,2026-01-27 11:26:41,125,42,1,https://xueqiu.com/9236758887/373222527,$XL二南方海力士(07709)$ 终于硬气一把，一点存储老大的样子都没有,$XL二南方海力士(07709)$ 终于硬气一把，一点存储老大的样子都没有
373141999,2026-01-26 23:40:06,132,178,0,https://xueqiu.com/9236758887/373141999,$Nova Minerals(NVA)$ 这是骗我钱吗，哈哈哈哈，来吧，加仓,$Nova Minerals(NVA)$ 这是骗我钱吗，哈哈哈哈，来吧，加仓
372521803,2026-01-22 22:39:31,147,152,1,https://xueqiu.com/9236758887/372521803,$Nova Minerals(NVA)$ 本来还想再进点，有必要这样吗？ 哈哈哈哈，别人是因为业绩，你这还早呀？,$Nova Minerals(NVA)$ 本来还想再进点，有必要这样吗？ 哈哈哈哈，别人是因为业绩，你这还早呀？
372452864,2026-01-22 15:43:06,307,397,3,https://xueqiu.com/9236758887/372452864,$康方生物(09926)$ 都不要，我加点，哈哈哈哈。AK112， AK104 2026靠国内卖药也值这个价位. 看看那些想买SMMT的MNC都急成什么样了，到处冒着被骗的风险也要买个类似的分子，SMMT应该是看不上MMC的效率，非要自己主导临床，只合作不卖身BD，所以要等到临床结果出来，才会谈，快乐，不差这几个月。,$康方生物(09926)$ 都不要，我加点，哈哈哈哈。AK112， AK104 2026靠国内卖药也值这个价位. 看看那些想买SMMT的MNC都急成什么样了，到处冒着被骗的风险也要买个类似的分子，SMMT应该是看不上MMC的效率，非要自己主导临床，只合作不卖身BD，所以要等到临床结果出来，才会谈，快乐，不差这几个月。
372075614,2026-01-21 00:35:02,276,145,1,https://xueqiu.com/9236758887/372075614,$金矿指数3倍做多ETN(GDXU)$ 过四百了，纪念一下，哈哈哈,$金矿指数3倍做多ETN(GDXU)$ 过四百了，纪念一下，哈哈哈
371310872,2026-01-16 11:09:52,340,264,7,https://xueqiu.com/9236758887/371310872,昨天随口论写的能源篇争议很大，哈哈哈哈。这里再次说明一下这个系列的目的。不是为了挣钱，主要是为了观察世界，如果为了回报，2026的金矿应该远好于我了解的科技。但是科技是人类进步的灵魂，总要有点参与感，何况我的历史上第一第二只超级重仓股都来自科技。为什么要写能源，是我线上和线下的朋...,
371075331,2026-01-15 12:02:51,456,276,9,https://xueqiu.com/9236758887/371075331,本来想晚一点写，等全局想通了再写，可是牛市的节奏太让人煎熬了，不像熊市可以细嚼慢咽。还是决定想到一点写一些，不然最后想通了，股价也是物是人非了。首先科技与未来的思考（1）是对过去的总结和反思，没什么压力，也不像2025年初写的那篇2025科技股的思考 时候的市场，很多科技公司还在低位。...,
370898124,2026-01-14 17:06:34,1166,464,1,https://xueqiu.com/9236758887/370898124,今天拿到平生最后(如无意外的话)一笔劳动所得。算是和公司和平分手的补偿。这一天来得有点不由分说，心里总是怪怪的。太太问我2026新年的第一个星期在家感觉如何，我说其实和过去没有太大的区别。工作做久了，又是自己擅长的东西，别人都觉得我那个工作应该挺忙的，其实每天真正工作时间不到2...,
370686566,2026-01-13 22:57:19,195,97,0,https://xueqiu.com/9236758887/370686566,$Nova Minerals(NVA)$ 再一次靠黄金矿让账户翻红了，昨天是GDXU翻红的西水的损失，今天是NVA翻红了小芳的损失，美股的黄金矿真的是金矿，哈哈哈哈,$Nova Minerals(NVA)$ 再一次靠黄金矿让账户翻红了，昨天是GDXU翻红的西水的损失，今天是NVA翻红了小芳的损失，美股的黄金矿真的是金矿，哈哈哈哈
370467975,2026-01-13 08:34:55,229,156,0,https://xueqiu.com/9236758887/370467975,$Nova Minerals(NVA)$ 趁着昨晚NVA变绿，把NVA最后的仓位加满了，我的黄金矿选股收官了。赌的有点大，NVA也成了我有史以来持公司股权比例最高的公司，其实是太便宜了。当然董事会还是进不了的，哈哈哈哈。今天还要忙$康方生物(09926)$ ，其实自从SMMT坚持要临床主导权，基本是意味着MNC要寻找...,"$Nova Minerals(NVA)$ 趁着昨晚NVA变绿，把NVA最后的仓位加满了，我的黄金矿选股收官了。赌的有点大，NVA也成了我有史以来持公司股权比例最高的公司，其实是太便宜了。当然董事会还是进不了的，哈哈哈哈。今天还要忙$康方生物(09926)$ ，其实自从SMMT坚持要临床主导权，基本是意味着MNC要寻找替代方案。SMMT也只有把药做出来才会有大的合作，关系有点像十年前的特斯拉和大车企的关系。这些都不是我现在关心的主流。明天手头会有一笔钱到账，科技股是要到日程上了。科技这玩意是股市投资的圣杯，可是又是股市的地狱。刚刚看了一下, 苹果要和$谷歌A(GOOGL)$ 合作了. OpenAI这个人类人工智能的引子，快没人要了，最后估计要卖身了。不然 要输给与Google和马斯克竞争了。至于AI的应用公司，现在不管有多炸裂的水平，都只是个筹码，只有交易价值，没有长期投资价值，因为还是婴儿期，没准第二天就被谁革命了。看来偷懒是不行了。准备做一个组合，有了黄金矿的经验，这次没那么纠结，哈哈哈哈。谁是第一只?"
370436316,2026-01-12 22:54:13,165,51,0,https://xueqiu.com/9236758887/370436316,$金矿指数3倍做多ETN(GDXU)$ 靠你账户今天翻红了，哈哈哈哈，上有一次这样从白天深绿翻红靠的是SMMT一夜涨了271%。,$金矿指数3倍做多ETN(GDXU)$ 靠你账户今天翻红了，哈哈哈哈，上有一次这样从白天深绿翻红靠的是SMMT一夜涨了271%。
370359843,2026-01-12 16:12:59,181,117,0,https://xueqiu.com/9236758887/370359843,$亚太资源(01104)$ 今天靠你救命，哈哈哈哈，半年15亿利润，还不是最多的半年，未来半年更多，哈哈哈哈,$亚太资源(01104)$ 今天靠你救命，哈哈哈哈，半年15亿利润，还不是最多的半年，未来半年更多，哈哈哈哈
369594120,2026-01-08 08:51:01,689,581,19,https://xueqiu.com/9236758887/369594120,我手头关于人口老龄化，非洲人口增长，人类财富增长的标的物 的股票都已经落槌了。是时候思考这世界的新变化了，不然要被嘲笑是老登了。这些年我们最大的贡献是什么，应该是快速工业化和承包了全世界的工业品生产。创新应该还在路上，主要是目前机制还不能保护创新者的巨大投入，即使成功了也...,
369404025,2026-01-07 10:04:21,322,148,0,https://xueqiu.com/9236758887/369404025,$康方生物(09926)$ 大家都这么安静，虽然只是开胃菜，今天只是别人的猪队友助攻。康方自己的里程碑2026才是大戏，哈哈哈哈，来吧康方的2026，水泥也不错，黄金矿都有点领先的不好意思了,$康方生物(09926)$ 大家都这么安静，虽然只是开胃菜，今天只是别人的猪队友助攻。康方自己的里程碑2026才是大戏，哈哈哈哈，来吧康方的2026，水泥也不错，黄金矿都有点领先的不好意思了
369167827,2026-01-06 09:14:02,684,368,0,https://xueqiu.com/9236758887/369167827,$西部水泥(02233)$ 昨天是新年后的第一个完整的交易日，感谢市场，我拿到的收益大概是我自己2025税后工资收入三倍。我知道很多线下的朋友当心我2026“失业”以后的生活，这里真心谢过。生活在八年前已经为我打开了另一扇窗。 虽然我一直很自豪是一个过于自信的化工技术大拿，但是人性和这个变化的...,
368682829,2026-01-01 10:39:33,933,511,11,https://xueqiu.com/9236758887/368682829,"2025我的人生有了很多变化，投资还算顺利。年初做的组合深渊2025收益99.5%。实际持仓年终总104.9%的收益，折腾一年，几乎每天都有操作，多收了5.4%, 哈哈哈哈，还好过程也是收获的一部分, 特别是小七上有了思路。最近虽然重仓股乏力，好在新锐未来小七黄金矿不错，哈哈哈哈哈。现在我的股票港...",
368069780,2025-12-29 09:53:06,115,195,0,https://xueqiu.com/9236758887/368069780,$康方生物(09926)$ 都不要我加点1000股，哈哈哈哈，本来给西水准备的钱，就给小芳了,$康方生物(09926)$ 都不要我加点1000股，哈哈哈哈，本来给西水准备的钱，就给小芳了
367969578,2025-12-27 20:16:49,631,293,12,https://xueqiu.com/9236758887/367969578,前几天更新了我的2026年的组合，由于雪球不能跨国家选股票做组合，所以2026的组合实际只是我的投资的港股部分。2026年有30%左右的股权在海外的黄金矿。港股大概占70%左右吧。今天聊聊我的港股标的，我的投资一贯有延续性。虽然2026标的和我的2025的组合有了不小的差距，所有的标的基本都在我的日常...,
367917908,2025-12-26 23:38:47,134,64,0,https://xueqiu.com/9236758887/367917908,"$金矿指数3倍做多ETN(GDXU)$ 300, 摸高300，新起点，哈哈哈哈","$金矿指数3倍做多ETN(GDXU)$ 300, 摸高300，新起点，哈哈哈哈"
367508382,2025-12-24 16:45:00,483,465,13,https://xueqiu.com/9236758887/367508382,今天更新了我的2026的组合，有点偷跑的意思，刚好这几天我的重仓股阴跌，目标股的股价也都还在健康的低位，赶紧把2026的组合开出来。这样也比较容易聊聊我的2026的预期。这个帖子就不聊我的2026的组合。聊聊我的黄金矿的一点体会，刚好雪球的组合也不能跨市场选股，而且澳洲和加拿大的许多黄金标的...,
365703266,2025-12-12 10:48:07,234,488,0,https://xueqiu.com/9236758887/365703266,$康方生物(09926)$ AK104的国外大三期终于来了，低价BD的风险没了。看来康方对未来的现金流预期不错，AK104小芳未来可能拿到不亚于AK112的收获，我在考虑要不要再加点小芳，康方总是那么让人放心，可是黄金也是舍不得放弃，哈哈哈哈，找钱,$康方生物(09926)$ AK104的国外大三期终于来了，低价BD的风险没了。看来康方对未来的现金流预期不错，AK104小芳未来可能拿到不亚于AK112的收获，我在考虑要不要再加点小芳，康方总是那么让人放心，可是黄金也是舍不得放弃，哈哈哈哈，找钱
365517504,2025-12-11 11:36:21,218,134,0,https://xueqiu.com/9236758887/365517504,$特斯拉(TSLA)$ 这个星期第一次线下见雪球的朋友，迈出人生的新的一步。终于要从化工人变成投资人了。很自然的聊点股票，朋友提起特斯拉和FSD，昨晚又忍不住买了点TSLA，哈哈哈哈。最近经常刷到一些美国一些老年人因为特斯拉的FSD可以重新开车了，生活质量又回来了。翻开自己去年买特斯拉时写的逻...,$特斯拉(TSLA)$ 这个星期第一次线下见雪球的朋友，迈出人生的新的一步。终于要从化工人变成投资人了。很自然的聊点股票，朋友提起特斯拉和FSD，昨晚又忍不住买了点TSLA，哈哈哈哈。最近经常刷到一些美国一些老年人因为特斯拉的FSD可以重新开车了，生活质量又回来了。翻开自己去年买特斯拉时写的逻辑。好像前瞻性不错，哈哈哈哈网页链接
365148380,2025-12-09 13:14:34,238,104,2,https://xueqiu.com/9236758887/365148380,前几天在滨海花园闲逛，偶然间听到川普在白宫高调感谢戴尔夫妇向美国儿童的个人理财账户捐献62.5亿美元，可能是有史以来最大的个人捐款。即2500万儿童每人250美元。这个账户是最近川P号召下成立的，美股政府有意给每个账户加入1000美元的启动资金，账户在孩童未成年前受父母监管，但是不能动用，账...,
364682304,2025-12-05 13:39:17,300,240,3,https://xueqiu.com/9236758887/364682304,$康方生物(09926)$ 其实没那么纠结，涨了就看戏，跌多了就加仓，用不了多少时间，就有人来抢的。康方的百宝箱都不知道有多少宝贝，像老杜说的，就这家伙三期就没有失败过，这怎么受得了，哈哈哈哈哈， AK117越来越靠谱了，AK104， AK112， AK117哪一个都是镇宅之宝的级别的。而且AK117是大家都想搞...,$康方生物(09926)$ 其实没那么纠结，涨了就看戏，跌多了就加仓，用不了多少时间，就有人来抢的。康方的百宝箱都不知道有多少宝贝，像老杜说的，就这家伙三期就没有失败过，这怎么受得了，哈哈哈哈哈， AK117越来越靠谱了，AK104， AK112， AK117哪一个都是镇宅之宝的级别的。而且AK117是大家都想搞而搞不来的，五年后，国际前10-20的中等玩家。哈哈哈哈哈，今天的市值直接换成等量的美元
364549523,2025-12-04 18:03:33,340,367,4,https://xueqiu.com/9236758887/364549523,最近手头没钱了，都不想研究股票，怕研究好了，看上了，没钱难受，更怕用手头的股票切换错了更难受，哈哈哈哈哈，好在新闻比较多，聊点别的，哈哈哈哈，怕死不是GCDY。买股票天下事尽知，最近东边换了位大姐，刚上台，没经验，张口就随心所欲，要知道，这世上除了川没人可以这么做，川也不得...,
364337771,2025-12-03 15:14:34,211,99,1,https://xueqiu.com/9236758887/364337771,$五矿资源(01208)$ 2025最失败的就是错过了五矿，年初曾经想过把五矿当作小七的备选，四月初也加了不少的仓位，后来缺钱，拿五矿换了黄金，原本以为2027才能到1000亿，没想到2025就达成了，哈哈哈哈，研究得不够深入。同样还有大家都看不上的Intel 和$AMD$ ， 我看上了，觉得很低估，想着肯定会修...,$五矿资源(01208)$ 2025最失败的就是错过了五矿，年初曾经想过把五矿当作小七的备选，四月初也加了不少的仓位，后来缺钱，拿五矿换了黄金，原本以为2027才能到1000亿，没想到2025就达成了，哈哈哈哈，研究得不够深入。同样还有大家都看不上的Intel 和$AMD$ ， 我看上了，觉得很低估，想着肯定会修复一点，放弃的太早了，没想到也是轻松翻倍，哈哈哈哈，看来市场永远有好东西
362867147,2025-11-23 18:16:56,558,413,1,https://xueqiu.com/9236758887/362867147,这个世界走总是乱哄哄的，最近先是爱泼斯坦的档案，热度还没起来，又弄了一个显失公允的28条，在小泽一脸憔悴的时候，又说只是大鹅的愿望清单，原来这么大的事都只是给别人挡灾的。无耻。最近股市大跌，一向满仓操作的我损失惨重，还好车款前一段时间交了，不然现在筹钱，这个车也太贵了。今...,
361763451,2025-11-16 18:37:55,856,1239,16,https://xueqiu.com/9236758887/361763451,最近变故比较多，一向比较清闲的我也忙东忙西。很多事情都要做人生的决断。也差不多快忙完了。下个星期陪女儿去槟城参加比赛，其实就是一群孩子和家长找由头出去玩。出门之前聊聊手头的几只股票。$西部水泥(02233)$ ，虽然是朋友去年二月介绍的才认识的股票，几乎是我一眼就喜欢上的一只，认...,
361330764,2025-11-13 12:18:00,468,533,4,https://xueqiu.com/9236758887/361330764,最近换了新车，旧的Volvo S80代理商帮我处理了，车子作价零元，政府还退了我1.6万新币。新加坡的体系还挺有意思的。在整理旧车的手套箱的时候，居然发现了我最原始的股票交易记录。我的第一只股票居然是工商银行，后面是中国石化，中国中铁，第四只是紫金矿业，中联重科，第六只是中国神华。哈哈哈...,
361017774,2025-11-11 20:30:15,298,245,5,https://xueqiu.com/9236758887/361017774,$Vor Biopharma(VOR)$ 如果这次增发的和最近减持的是同一拨人，那就算将来药成了，估计也和小股东没什么关系了，无耻的人会不停的无耻。股权会不停的被人低成本稀释。10美元增发，也就是合股前0.5美元，开什么玩笑，脸皮真厚。无耻。我从来没有一只股票亏损比例这么高，今晚可能要超过50%了。不好...,$Vor Biopharma(VOR)$ 如果这次增发的和最近减持的是同一拨人，那就算将来药成了，估计也和小股东没什么关系了，无耻的人会不停的无耻。股权会不停的被人低成本稀释。10美元增发，也就是合股前0.5美元，开什么玩笑，脸皮真厚。无耻。我从来没有一只股票亏损比例这么高，今晚可能要超过50%了。不好好做药，总惦记着占别人的便宜。很难不怀疑大股东是不是同谋，哈哈哈哈，无耻。
359955063,2025-11-05 09:53:31,279,347,3,https://xueqiu.com/9236758887/359955063,$康方生物(09926)$ 小方和$西部水泥(02233)$ 基本稳了，等就可以了. 最近黄金矿的机会也来了，可惜我手头没钱了，接下来就是找钱攒金矿，估计一直到2027都不用动脑筋了，哈哈哈哈哈，躺着等退休了,$康方生物(09926)$ 小方和$西部水泥(02233)$ 基本稳了，等就可以了. 最近黄金矿的机会也来了，可惜我手头没钱了，接下来就是找钱攒金矿，估计一直到2027都不用动脑筋了，哈哈哈哈哈，躺着等退休了
358972843,2025-10-30 09:57:52,257,545,0,https://xueqiu.com/9236758887/358972843,$康方生物(09926)$ 港股的最后一笔钱加给了小方，1000股，111.1. 好惨。剩下的钱要付车款和买点黄金矿了。2025，基本收工，只剩看戏了。 希望各行各业大家都不要卷了，都本分一点，留点利润和体面给普通人。这个世界越来越没有底线，笑贫不笑陈ZHI了。哈哈哈哈哈,$康方生物(09926)$ 港股的最后一笔钱加给了小方，1000股，111.1. 好惨。剩下的钱要付车款和买点黄金矿了。2025，基本收工，只剩看戏了。 希望各行各业大家都不要卷了，都本分一点，留点利润和体面给普通人。这个世界越来越没有底线，笑贫不笑陈ZHI了。哈哈哈哈哈
358914029,2025-10-29 22:19:12,70,78,0,https://xueqiu.com/9236758887/358914029,$Vor Biopharma(VOR)$ 这观察仓跌的像重仓股的跌法，哈哈哈哈，出什么问题了？16亿美元怎么说也不算贵吧。,$Vor Biopharma(VOR)$ 这观察仓跌的像重仓股的跌法，哈哈哈哈，出什么问题了？16亿美元怎么说也不算贵吧。
358563677,2025-10-28 12:57:41,370,369,4,https://xueqiu.com/9236758887/358563677,看着我每年的收益，好像很光鲜。这几年我也的确赚了不少钱。可以不用为日常的花销费心。大概都是超越我工作收入阶层的存在。很多有着和我类似股票的朋友，持仓体验却也应该是和我一样，这几年其实一直受尽煎熬，哈哈哈哈。我八月偶得朋友提示，突然想通了，开始看好金矿，今天大概有了24%左右...,
357825522,2025-10-23 09:38:47,251,488,3,https://xueqiu.com/9236758887/357825522,$康方生物(09926)$ 第一次看着股价满意却没有钱加了，前几天黄金矿耗光了我的资金流动性，哈哈哈哈，那就看戏吧，SMMT的管理层最近动作不断，自信满满，还拿真金投票，他们也就只有大半个AK112，而小方还有没有追兵的AK104和几乎仅有的幸存者的AK117，哈哈哈，2026才是是康方的起点，过去两年只是...,$康方生物(09926)$ 第一次看着股价满意却没有钱加了，前几天黄金矿耗光了我的资金流动性，哈哈哈哈，那就看戏吧，SMMT的管理层最近动作不断，自信满满，还拿真金投票，他们也就只有大半个AK112，而小方还有没有追兵的AK104和几乎仅有的幸存者的AK117，哈哈哈，2026才是是康方的起点，过去两年只是开胃小菜
357390103,2025-10-20 13:33:05,159,152,1,https://xueqiu.com/9236758887/357390103,$西部水泥(02233)$ 都不要我要，332，加点，hhhh,$西部水泥(02233)$ 都不要我要，332，加点，hhhh
357354629,2025-10-20 10:22:46,212,420,6,https://xueqiu.com/9236758887/357354629,$康方生物(09926)$ 周末没发言，因为上周六看中了新车，今天要卖点股票来筹钱，哈哈哈。由于没想清楚今天会卖谁，所以周末就没有评论我的持仓股票，还好开盘搞定了买车资金，却也错过小芳加仓的窗口，哈哈哈。小芳，数据一如既往，总是那么让人放心。连带着让我对AK117的未来都放心不少。来吧，涨...,$康方生物(09926)$ 周末没发言，因为上周六看中了新车，今天要卖点股票来筹钱，哈哈哈。由于没想清楚今天会卖谁，所以周末就没有评论我的持仓股票，还好开盘搞定了买车资金，却也错过小芳加仓的窗口，哈哈哈。小芳，数据一如既往，总是那么让人放心。连带着让我对AK117的未来都放心不少。来吧，涨跌随便。
